birete	b i ɾ e t e
parami	p a ɾ a m i
ibalik	ʔ i b a l i k
sanggawali	s a ŋ ɡ a w a l i ʔ
pinipirmahan	p i n i p i ɾ m a h a n
pirikpirik	p i ɾ i k p i ɾ i k
bulag	b u l a ɡ
alawans	ʔ a l a w a n s
muwerto	m u e ɾ t o
agwapuwerte	ʔ a ɡ w a p u e ɾ t e
ligoy	l i ɡ o j
gurgurya	ɡ u ɾ ɡ u ɾ j a
aktingan	ʔ a k t i ŋ a n
bilugin	b i l u ɡ i n
despabiladera	d e s p a b i l a d e ɾ a
kahimanawari	k a h i m a n a w a ɾ i ʔ
hupot	h u p o t
ampangit	ʔ a m p a ŋ i t
papagtaluhan	p a p a ɡ t a l u h a n
sagana	s a ɡ a n a ʔ
umepal	ʔ u m e p a l
putakti	p u t a k t i
opera	ʔ o p e ɾ a
kamusta	k a m u s t a
japorms	d͡ʒ a p o ɾ m s
kawanihan	k a w a n i h a n
amusalin	ʔ a m u s a l i n
idlip	ʔ i d l i p
taad	t a ʔ a d
kompromiso	k o m p ɾ o m i s o
basyuhin	b a s j u h i n
transmisyon	t ɾ a n s m i s j o n
panghininga	p a ŋ h i n i ŋ a
mamuyat	m a m u j a t
dalubguro	d a l u b ɡ u ɾ o ʔ
tuguysipat	t u ɡ u j s i p a t
sosyologo	s o s j o l o ɡ o
tabatsing	t a b a t͡ʃ i ŋ
workbuk	w o ɾ k b u k
magina	m a ɡ ʔ i n a
balngawsipat	b a l ŋ a w s i p a t
abyohenesis	ʔ a b j o h e n e s i s
panaginip	p a n a ɡ i n i p
utab	ʔ u t a b
ngiti	ŋ i t i ʔ
tirintas	t i ɾ i n t a s
yena	j e n a
apiran	ʔ a p i ɾ a n
siyentista	s i e n t i s t a
sandali	s a n d a l i ʔ
letsugas	l e t͡ʃ u ɡ a s
kapuwa	k a p u a ʔ
asod	ʔ a s o d
mangimayiw	m a ŋ i m a j i w
kutsukutso	k u t͡ʃ u k u t͡ʃ o
peyups	p e j u p s
gansa	ɡ a n s a ʔ
kadiri	k a d i ɾ i
dahandahan	d a h a n d a h a n
alburnos	ʔ a l b u ɾ n o s
kokwa	k o k w a
sinyora	s i n j o ɾ a
ampait	ʔ a m p a ʔ i t
gudbay	ɡ u d b a j
kawil	k a w i l
superintendente	s u p e ɾ ʔ i n t e n d e n t e
sisiguraduhin	s i s i ɡ u ɾ a d u h i n
pakboy	p a k b o j
iikaika	ʔ i ʔ i k a ʔ i k a ʔ
detene	d e t e n e
tagapangasiwa	t a ɡ a p a ŋ a s i w a ʔ
tabernakulo	t a b e ɾ n a k u l o
prodyuser	p ɾ o d j u s e ɾ
kover	k o v e ɾ
eurt	j u ɾ t
musim	m u s i m
imortalidad	ʔ i m o ɾ t a l i d a d
anlambot	ʔ a n l a m b o t
palatatagnan	p a l a t a t a ɡ n a n
damit	d a m i t
karambola	k a ɾ a m b o l a
dalmatika	d a l m a t i k a
aksiyom	ʔ a k s i o m
masirino	m a s i ɾ i n o
tiisin	t i ʔ i s i n
palapati	p a l a p a t i
ayibutod	ʔ a j i b u t o d
mamahalin	m a m a h a l i n
panotsa	p a n o t͡ʃ a
tanghal	t a ŋ h a l
bayino	b a j i n o
monstruwosidad	m o n s t ɾ u o s i d a d
lentehas	l e n t e h a s
tuwina	t u i n a
salubsob	s a l u b s o b
maglalako	m a ɡ l a l a k o ʔ
bansot	b a n s o t
isnab	ʔ i s n a b
kuneksiyon	k u n e k s i o n
himalak	h i m a l a k
magbabalot	m a ɡ b a b a l o t
taltak	t a l t a k
ambilis	ʔ a m b i l i s
hiyip	h i j i p
desayuno	d e s ʔ a j u n o
sarsiyado	s a ɾ s i a d o
mundiyal	m u n d i a l
kaalit	k a ʔ a l i t
agronomya	ʔ a ɡ ɾ o n o m j a
komonwelt	k o m o n w e l t
agresibo	ʔ a ɡ ɾ e s i b o
mundial	m u n d i a l
yayaman	j a j a m a n
kontralason	k o n t ɾ a l a s o n
kalatowat	k a l a t o a t
kampante	k a m p a n t e
erunauta	ʔ e ɾ u n a w t a
sadyain	s a d j a ʔ i n
kawi	k a w i ʔ
amonesta	ʔ a m o n e s t a
halughugin	h a l u ɡ h u ɡ i n
palakat	p a l a k a t
awtoritarismo	ʔ a w t o ɾ i t a ɾ i s m o
giyaot	ɡ i a ʔ o t
galugad	ɡ a l u ɡ a d
anatomia	ʔ a n a t o m i a
bingguhan	b i ŋ ɡ u h a n
litpuhoy	l i t p u h o j
baliksuri	b a l i k s u ɾ i ʔ
rehistrado	ɾ e h i s t ɾ a d o
bulingbuling	b u l i ŋ b u l i ŋ
paupahan	p a ʔ u p a h a n
isakay	ʔ i s a k a j
dibaydibay	d i b a j d i b a j
rindi	ɾ i n d i
toniko	t o n i k o
mistula	m i s t u l a ʔ
manilaw	m a n i l a w
omelet	ʔ o m e l e t
laganap	l a ɡ a n a p
dakutin	d a k u t i n
abalahin	ʔ a b a l a h i n
limuran	l i m u ɾ a n
pinagtaluhan	p i n a ɡ t a l u h a n
kawasa	k a w a s a ʔ
palansak	p a l a n s a k
magalmusal	m a ɡ ʔ a l m u s a l
dediyamante	d e d i a m a n t e
karumaldumal	k a ɾ u m a l d u m a l
namakyu	n a m a k j u
apila	ʔ a p i l a
tiwalag	t i w a l a ɡ
adyes	ʔ a d j e s
sapad	s a p a d
tawing	t a w i ŋ
bangayan	b a ŋ a j a n
takatak	t a k a t a k
panghikwat	p a ŋ h i k w a t
sintog	s i n t o ɡ
sansala	s a n s a l a ʔ
huat	h u ʔ a t
bibliyograpiya	b i b l i o ɡ ɾ a p i a
aerea	ʔ a e ɾ e a
konsumo	k o n s u m o
gunimbilang	ɡ u n i m b i l a ŋ
ropero	ɾ o p e ɾ o
krimson	k ɾ i m s o n
duduluhan	d u d u l u h a n
alabansa	ʔ a l a b a n s a
pasigan	p a s i ɡ ʔ a n
namumulias	n a m u m u l i ʔ a s
gura	ɡ u ɾ a
angkora	ʔ a ŋ k o ɾ a
magiskedyul	m a ɡ ʔ i s k e d j u l
pagkamalikhain	p a ɡ k a m a l i k h a ʔ i n
brodkaster	b ɾ o d k a s t e ɾ
sugpo	s u ɡ p o ʔ
pagbigkas	p a ɡ b i ɡ k a s
abante	ʔ a b a n t e
panitik	p a n i t i k
demograpiya	d e m o ɡ ɾ a p i a
pinapagtaluhan	p i n a p a ɡ t a l u h a n
ohetes	ʔ o h e t e s
lumpok	l u m p o k
gotohan	ɡ o t o h a n
bayagkambing	b a j a ɡ k a m b i ŋ
konsumisyon	k o n s u m i s j o n
magloobbata	m a ɡ l o ʔ o b b a t a ʔ
latik	l a t i k
maaari	m a ʔ a ʔ a ɾ i ʔ
sikolohiya	s i k o l o h i a
amil	ʔ a m i l
homosekswal	h o m o s e k s w a l
mapatse	m a p a t͡ʃ e
binatukan	b i n a t u k a n
karayom	k a ɾ a j o m
mahulog	m a h u l o ɡ
inspeksiyunin	ʔ i n s p e k s i u n i n
bangkito	b a ŋ k i t o
hirapa	h i ɾ a p a
turon	t u ɾ o n
siit	s i ʔ i t
timbrera	t i m b ɾ e ɾ a
yumaman	j u m a m a n
malasa	m a l a s a
dyurnalista	d j u ɾ n a l i s t a
pagkasuplado	p a ɡ k a s u p l a d o
tinrahan	t i n ɾ a h a n
parikala	p a ɾ i k a l a ʔ
saksakan	s a k s a k a n
hugaskalawang	h u ɡ a s k a l a w a ŋ
arwa	ʔ a ɾ w a ʔ
hikama	h i k a m a
tirya	t i ɾ j a
arkitektura	ʔ a ɾ k i t e k t u ɾ a
atik	ʔ a t i k
kurokuro	k u ɾ o ʔ k u ɾ o ʔ
panlipunan	p a n l i p u n a n
kimkim	k i m k i m
sunungaling	s u n u ŋ a l i ŋ
sangayunan	s a ŋ ʔ a j u n a n
bangkrap	b a ŋ k ɾ a p
hawakan	h a w a k a n
biray	b i ɾ a j
urongsulong	ʔ u ɾ o ŋ s u l o ŋ
hayon	h a j o n
antikwidad	ʔ a n t i k w i d a d
romantiko	ɾ o m a n t i k o
magilas	m a ɡ i l a s
karampatan	k a ɾ a m p a t a n
mausisa	m a ʔ u s i s a ʔ
buurin	b u ʔ u ɾ i n
sasapnan	s a s a p n a n
pakiramdam	p a k i ɾ a m d a m
sadya	s a d j a ʔ
alkaldia	ʔ a l k a l d i a
bangkabangkaan	b a ŋ k a ʔ b a ŋ k a ʔ a n
lawaan	l a w a ʔ a n
desepsiyon	d e s e p s i o n
mapusuan	m a p u s u ʔ a n
kubli	k u b l i
arkeolohiya	ʔ a ɾ k e o l o h i a
halari	h a l a ɾ i ʔ
lagaslas	l a ɡ a s l a s
tyansa	t j a n s a
aneksiyonista	ʔ a n e k s i o n i s t a
palasingsingan	p a l a s i ŋ s i ŋ a n
taklobo	t a k l o b o
diplomasiya	d i p l o m a s i a
tawatawa	t a w a t a w a
musmos	m u s m o s
sinauna	s i n a ʔ u n a
pasasalamat	p a s a s a l a m a t
liyebre	l i e b ɾ e
labadora	l a b a d o ɾ a
astrolohiya	ʔ a s t ɾ o l o h i a
hulilip	h u l i l i p
akseso	ʔ a k s e s o
matangbaka	m a t a ŋ b a k a
reseta	ɾ e s e t a
trapesyo	t ɾ a p e s j o
ibalatkayo	ʔ i b a l a t k a j o ʔ
dual	d u ʔ a l
loteriya	l o t e ɾ i a
lagyo	l a ɡ j o ʔ
gahaman	ɡ a h a m a n
opertoryo	ʔ o p e ɾ t o ɾ j o
mandukot	m a n d u k o t
milongdaga	m i l o ŋ d a ɡ a ʔ
ahonholi	ʔ a h o n h o l i
pandaykahoy	p a n d a j k a h o j
antieskorbutiko	ʔ a n t i ʔ e s k o ɾ b u t i k o
alomorp	ʔ a l o m o ɾ p
harimanawari	h a ɾ i m a n a w a ɾ i ʔ
igkasin	ʔ i ɡ k a s i n
uutot	ʔ u ʔ u t o t
kawawaan	k a w a w a ʔ a n
tugda	t u ɡ d a ʔ
wikangtao	w i k a ŋ t a ʔ o
kutab	k u t a b
gamol	ɡ a m o l
biglangliko	b i ɡ l a ŋ l i k o ʔ
aerotekniya	ʔ a e ɾ o t e k n i a
taimtim	t a ʔ i m t i m
balisawsaw	b a l i s a w s a w
kakainan	k a k a ʔ i n a n
umagnas	ʔ u m a ɡ n a s
makinilya	m a k i n i l j a
masamyo	m a s a m j o ʔ
kisapmata	k i s a p m a t a
selopen	s e l o p e n
ampun	ʔ a m p u n
riles	ɾ i l e s
gagamit	ɡ a ɡ a m i t
loob	l o ʔ o b
rebelyon	ɾ e b e l j o n
udyukan	ʔ u d j u k a n
pagdaragilap	p a ɡ d a ɾ a ɡ i l a p
yumi	j u m i ʔ
basketbolista	b a s k e t b o l i s t a
hukuman	h u k u m a n
magtaksil	m a ɡ t a k s i l
akoro	ʔ a k o ɾ o
kandong	k a n d o ŋ
anib	ʔ a n i b
sidlan	s i d l a n
talanyo	t a l a n j o ʔ
trenta	t ɾ e n t a
tukaki	t u k a k i ʔ
kabayanihan	k a b a j a n i h a n
kooperatiba	k o ʔ o p e ɾ a t i b a
uminom	ʔ u m i n o m
bugat	b u ɡ a t
kuntsabahan	k u n t͡ʃ a b a h a n
amilyar	ʔ a m i l j a ɾ
sangmatwiran	s a ŋ m a t w i ɾ a n
dahak	d a h a k
lungad	l u ŋ a d
dalangat	d a l a ŋ a t
ebangsilyo	ʔ e b a ŋ s i l j o
ampayr	ʔ a m p a j ɾ
lumipad	l u m i p a d
agrasiyada	ʔ a ɡ ɾ a s i a d a
kulotkulutan	k u l o t k u l u t a n
maalahas	m a ʔ a l a h a s
dayungon	d a j u ŋ o n
solowista	s o l o w i s t a
abyugin	ʔ a b j u ɡ i n
pandiwari	p a n d i w a ɾ i ʔ
balak	b a l a k
itinatakas	ʔ i t i n a t a k a s
awawan	ʔ a w ʔ a w a n
bentrilokismo	b e n t ɾ i l o k i s m o
walangmuang	w a l a ŋ m u ʔ a ŋ
lagmak	l a ɡ m a k
magsagwan	m a ɡ s a ɡ w a n
tuba	t u b a ʔ
dahungpalay	d a h u ŋ p a l a j
dulugan	d u l u ɡ a n
toto	t o t o ʔ
heto	h e t o
sangko	s a ŋ k o
tagamasid	t a ɡ a m a s i d
kasuotan	k a s u ʔ o t a n
pipityugin	p i p i t j u ɡ i n
trosohan	t ɾ o s o h a n
orocan	ʔ o ɾ o k a n
magsiyasat	m a ɡ s i a s a t
alma	ʔ a l m a
haringa	h a ɾ i ŋ a ʔ
videohan	v i d j o h a n
tornabiyahe	t o ɾ n a b i a h e
nino	n i n o
mahya	m a h j a
tamod	t a m o d
sugadagindas	s u ɡ a d a ɡ i n d a s
hanal	h a n a l
sarimanok	s a ɾ i m a n o k
kuyugin	k u j u ɡ i n
dumulas	d u m u l a s
puntirya	p u n t i ɾ j a
abrebiyatura	ʔ a b ɾ e b i a t u ɾ a
amonyo	ʔ a m o n j o
elektiv	ʔ e l e k t i v
timang	t i m a ŋ
aligaga	ʔ a l i ɡ a ɡ a ʔ
oksidente	ʔ o k s i d e n t e
kakak	k a k a k
miniyatura	m i n i a t u ɾ a
relaksasyon	ɾ e l a k s a s j o n
metatesis	m e t a t e s i s
bumagal	b u m a ɡ a l
kreasyon	k ɾ e a s j o n
dayalogo	d a j a l o ɡ o
buwo	b u o ʔ
hunain	h u n a ʔ i n
mulinsigla	m u l i n s i ɡ l a
yagong	j a ɡ o ŋ
salimao	s a l i m a ʔ o
malamya	m a l a m j a ʔ
paswit	p a s w i t
liwanagin	l i w a n a ɡ i n
sugnayan	s u ɡ n a j a n
kunsiderasyon	k u n s i d e ɾ a s j o n
aksesorya	ʔ a k s e s o ɾ j a
insureksiyon	ʔ i n s u ɾ e k s i o n
halubid	h a l u b i d
ontologo	ʔ o n t o l o ɡ o
guwano	ɡ u a n o
magsakitsakitan	m a ɡ s a k i t s a k i t a n
hayin	h a j i n
kakanin	k a k a n i n
dispatser	d i s p a t͡ʃ e ɾ
bulol	b u l o l
eksalumno	ʔ e k s a l u m n o
pawipawikan	p a w i p a w i k a n
kuwentongkutsero	k u e n t o ŋ k u t͡ʃ e ɾ o
yugyog	j u ɡ j o ɡ
armalayt	ʔ a ɾ m a l a j t
galabok	ɡ a l a b o k
kalunuran	k a l u n u ɾ a n
bangkota	b a ŋ k o t a ʔ
iskolarsyip	ʔ i s k o l a ɾ s j i p
disaluyan	d i s a l u j a n
aeronauta	ʔ a e ɾ o n a w t a
kompuwesto	k o m p u e s t o
otoridad	ʔ o t o ɾ i d a d
patuyuin	p a t u j u ʔ i n
krudo	k ɾ u d o
sulatin	s u l a t i n
sekswal	s e k s w a l
pambabae	p a m b a b a ʔ e
piga	p i ɡ a ʔ
sunor	s u n o ɾ
mangampanya	m a ŋ a m p a n j a
tumangis	t u m a ŋ i s
kakulangan	k a k u l a ŋ a n
tarnate	t a ɾ n a t e
kutipaw	k u t i p a w
isuksok	ʔ i s u k s o k
kerot	k e ɾ o t
tigbuhol	t i ɡ b u h o l
agrabyado	ʔ a ɡ ɾ a b j a d o
estutse	ʔ e s t u t͡ʃ e
risonable	ɾ i s o n a b l e
kandingga	k a n d i ŋ ɡ a
walingwaling	w a l i ŋ w a l i ŋ
disempleyo	d i s ʔ e m p l e o
buskapiye	b u s k a p i e
residensiyal	ɾ e s i d e n s i a l
kasiningan	k a s i n i ŋ a n
angil	ʔ a ŋ i l
buthuan	b u t h u ʔ a n
abaro	ʔ a b a ɾ o
mabilog	m a b i l o ɡ
iniina	ʔ i n i ʔ i n a
saak	s a ʔ a k
insulahin	ʔ i n s u l a h i n
apendektomi	ʔ a p e n d e k t o m i
ahang	ʔ a h a ŋ
ugoy	ʔ u ɡ o j
pasakalye	p a s a k a l j e
pinagtawanan	p i n a ɡ t a w a n a n
kahihinatnan	k a h i h i n a t n a n
siyena	s i e n a
umasinta	ʔ u m a s i n t a
chani	t͡ʃ a n i ʔ
panguri	p a ŋ ʔ u ɾ i ʔ
iskeyting	ʔ i s k e j t i ŋ
yatap	j a t a p
taywanak	t a j w a n a k
tukil	t u k i l
pinakanakapagngingitngitngitngitangpagsisinungasinungalingan	p i n a k a n a k a p a ɡ ŋ i ŋ i t ŋ i t ŋ i t ŋ i t a ŋ p a ɡ s i s i n u ŋ a s i n u ŋ a l i ŋ a n
disempleo	d i s ʔ e m p l e o
senyor	s e n j o ɾ
labag	l a b a ɡ
yahong	j a h o ŋ
talandi	t a l a n d i ʔ
pangamba	p a ŋ a m b a
eskandalo	ʔ e s k a n d a l o
seremonya	s e ɾ e m o n j a
andap	ʔ a n d a p
sadlok	s a d l o k
kabutihangloob	k a b u t i h a ŋ l o ʔ o b
masyado	m a s j a d o
pelus	p e l u s
bayn	b a j n
naisakatutuparan	n a ʔ i s a k a t u t u p a ɾ a n
soli	s o l i ʔ
sadagipikan	s a d a ɡ i p i k a n
kilabot	k i l a b o t
ipaalam	ʔ i p a ʔ a l a m
guwapx	ɡ u a p e k s
apoheo	ʔ a p o h e o
hurisprudensiya	h u ɾ i s p ɾ u d e n s i a
leksikograpo	l e k s i k o ɡ ɾ a p o
sunat	s u n a t
kitir	k i t i ɾ
masakuna	m a s a k u n a ʔ
anliit	ʔ a n l i ʔ i t
agawpansin	ʔ a ɡ a w p a n s i n
magalsa	m a ɡ ʔ a l s a
imigrante	ʔ i m i ɡ ɾ a n t e
balahibongmanok	b a l a h i b o ŋ m a n o k
tatlumpu	t a t l u m p u ʔ
tayutay	t a j u t a j
maniniil	m a n i n i ʔ i l
tigiti	t i ɡ i t i
rilos	ɾ i l o s
maghirap	m a ɡ h i ɾ a p
kamanggiyanis	k a m a ŋ ɡ i a n i s
iritable	ʔ i ɾ i t a b l e
alahoy	ʔ a l a h o j
batlayakuro	b a t l a j a ʔ k u ɾ o ʔ
walangbahala	w a l a ŋ b a h a l a ʔ
bayograpikal	b a j o ɡ ɾ a p i k a l
bawat	b a w a t
santacruzan	s a n t a k ɾ u s a n
aguwador	ʔ a ɡ u a d o ɾ
sabonglupa	s a b o ŋ l u p a ʔ
katas	k a t a s
yukos	j u k o s
weyt	w e j t
manunula	m a n u n u l a ʔ
apektasyon	ʔ a p e k t a s j o n
ampias	ʔ a m p i ʔ a s
abadyato	ʔ a b a d j a t o
lumo	l u m o
gumulo	ɡ u m u l o
bualaw	b u ʔ a l a w
bagaybagay	b a ɡ a j b a ɡ a j
hininikan	h i n i n i k a n
nayntinkopongkopong	n a j n t i n k o p o ŋ k o p o ŋ
sungo	s u ŋ o
pakikipagusap	p a k i k i p a ɡ ʔ u s a p
katekista	k a t e k i s t a
persepsyon	p e ɾ s e p s j o n
kalda	k a l d a
kautusan	k a ʔ u t u s a n
biyumahe	b i u m a h e
magmaganda	m a ɡ m a ɡ a n d a
byenan	b j e n a n
wagaywayan	w a ɡ a j w a j a n
prikwensi	p ɾ i k w e n s i
kampi	k a m p i
purgatoryo	p u ɾ ɡ a t o ɾ j o
garapal	ɡ a ɾ a p a l
uo	ʔ u ʔ o ʔ
pinalisasyon	p i n a l i s a s j o n
maurira	m a ʔ u ɾ i ɾ a ʔ
magkulit	m a ɡ k u l i t
piyaya	p i a j a
dyornal	d j o ɾ n a l
mamuti	m a m u t i ʔ
rido	ɾ i d o
iskandalo	ʔ i s k a n d a l o
mongol	m o ŋ ɡ o l
hapay	h a p a j
ontolohiya	ʔ o n t o l o h i a
kanaryo	k a n a ɾ j o
abahin	ʔ a b a h i n
seissiyentos	s e ʔ i s s i e n t o s
uwian	ʔ u i ʔ a n
abilo	ʔ a b i l o
ingkirdiyon	ʔ i ŋ k i ɾ d i o n
isdantuko	ʔ i s d a n t u k o ʔ
almon	ʔ a l m o n
asteroyd	ʔ a s t e ɾ o j d
hanimun	h a n i m u n
siklab	s i k l a b
bakat	b a k a t
sibuyastagalog	s i b u j a s t a ɡ a l o ɡ
luklukan	l u k l u k a n
ibinigay	ʔ i b i n i ɡ a j
ikalabindalawa	ʔ i k a l a b i n d a l a w a
ginintuang	ɡ i n i n t u ʔ a ŋ
kapihan	k a p i h a n
manindak	m a n i n d a k
kapritso	k a p ɾ i t͡ʃ o
kulaylangit	k u l a j l a ŋ i t
abat	ʔ a b a t
mahikaw	m a h i k a w
korkor	k o ɾ k o ɾ
walumpu't	w a l u m p u t
matapang	m a t a p a ŋ
kalkal	k a l k a l
kakain	k a k a ʔ i n
halige	h a l i ɡ e
katuray	k a t u ɾ a j
abla	ʔ a b l a
talisuyo	t a l i s u j o ʔ
antialkoholiko	ʔ a n t i ʔ a l k o h o l i k o
resaytal	ɾ e s a j t a l
dipatas	d i ʔ p a t a s
timuro	t i m u ɾ o ʔ
noon	n o ʔ o n
kabalintunaan	k a b a l i n t u n a ʔ a n
tubigan	t u b i ɡ a n
remata	ɾ e m a t a
tamtaman	t a m t a m a n
tagasaw	t a ɡ a s a w
hantungan	h a n t u ŋ a n
baboybaboy	b a b o j b a b o j
magbulakbol	m a ɡ b u l a k b o l
magkaniyakaniya	m a ɡ k a n i a k a n i a
malingga	m a l i ŋ ɡ a
amanos	ʔ a m a n o s
pampalubagloob	p a m p a l u b a ɡ l o ʔ o b
tibalsik	t i b a l s i k
aselgas	ʔ a s e l ɡ a s
istatwa	ʔ i s t a t w a
bungkugan	b u ŋ k u ɡ a n
magningning	m a ɡ n i ŋ n i ŋ
pandama	p a n d a m a
tikom	t i k o m
maitim	m a ʔ i t i m
pabalatsibuyas	p a b a l a t s i b u j a s
siso	s i s o
tulin	t u l i n
aberasyon	ʔ a b e ɾ a s j o n
bagoong	b a ɡ o ʔ o ŋ
gabhiin	ɡ a b h i ʔ i n
siyansi	s i a n s i
matsubasko	m a t͡ʃ u b a s k o
kuwaho	k u a h o
hiyo	h i o ʔ
gumuwapo	ɡ u m u a p o
sebekoy	s e b e k o j
kaunti	k a ʔ u n t i ʔ
sayusay	s a j u s a j
pahiram	p a h i ɾ a m
ese	ʔ e s e
tongits	t o ŋ i t s
maukilkil	m a ʔ u k i l k i l
pangunahan	p a ŋ u n a h a n
isipbata	ʔ i s i p b a t a ʔ
anggarilyas	ʔ a ŋ ɡ a ɾ i l j a s
mamanata	m a m a n a t a ʔ
kapbisa	k a p b i s a ʔ
puyod	p u j o d
ligis	l i ɡ i s
masdan	m a s d a n
malagong	m a l a ɡ o ŋ
galitgit	ɡ a l i t ɡ i t
mahirap	m a h i ɾ a p
puril	p u ɾ i l
guhit	ɡ u h i t
pakitanggilas	p a k i t a ŋ ɡ i l a s
ahedrista	ʔ a h e d ɾ i s t a
naytgaun	n a j t ɡ a w n
kanlong	k a n l o ŋ
benggala	b e ŋ ɡ a l a
alkanse	ʔ a l k a n s e
palalo	p a l a l o ʔ
malutong	m a l u t o ŋ
huminto	h u m i n t o ʔ
tugday	t u ɡ d a j
huweteng	h u e t e ŋ
hayiskul	h a j ʔ i s k u l
bestpren	b e s t p ɾ e n
mamugot	m a m u ɡ o t
aksiyonista	ʔ a k s i o n i s t a
postmoderno	p o s t m o d e ɾ n o
kinokonsenti	k i n o k o n s e n t i
liwalo	l i w a l o ʔ
tilis	t i l i s
alambrilyonggubat	ʔ a l a m b ɾ i l j o ŋ ɡ u b a t
puwede	p u e d e
akdangguro	ʔ a k d a ŋ ɡ u ɾ o ʔ
uurin	ʔ u ʔ u ɾ i n
apenas	ʔ a p e n a s
lakan	l a k a n
argolya	ʔ a ɾ ɡ o l j a
siphayo	s i p h a j o ʔ
dampa	d a m p a ʔ
lamukos	l a m u k o s
alhebrayika	ʔ a l h e b ɾ a j i k a
hinampalan	h i n a m p a l a n
sigwasan	s i ɡ w a s a n
magkadiyabetes	m a ɡ k a d i a b e t e s
hawig	h a w i ɡ
katakata	k a t a k a t a ʔ
bunito	b u n i t o
kabasangal	k a b a s a ŋ a l
antiparas	ʔ a n t i p a ɾ a s
rumaan	ɾ u m a ʔ a n
ulian	ʔ u l i ʔ a n
reptilya	ɾ e p t i l j a
atitud	ʔ a t i t u d
aonse	ʔ a ʔ o n s e
hipig	h i p i ɡ
bungangisip	b u ŋ a ŋ ʔ i s i p
sapisapi	s a p i s a p i ʔ
pagaralan	p a ɡ ʔ a ɾ a l a n
pinakamadiwara	p i n a k a m a d i w a ɾ a ʔ
dalasan	d a l a s a n
bacas	b a k a s
karoling	k a ɾ o l i ŋ
presenta	p ɾ e s e n t a
luelang	l u e l a ŋ
espesipiko	ʔ e s p e s i p i k o
pisak	p i s a k
magaga	m a ɡ ʔ a ɡ a
teleradyo	t e l e ɾ a d j o
intelektuwalisado	ʔ i n t e l e k t u a l i s a d o
magmarunong	m a ɡ m a ɾ u n o ŋ
sapi	s a p i ʔ
pagbabahagi	p a ɡ b a b a h a ɡ i
tahas	t a h a s
oksyon	ʔ o k s j o n
tiwasan	t i w a s a n
awditor	ʔ a w d i t o ɾ
krisoprasio	k ɾ i s o p ɾ a s j o
bukaka	b u k a k a ʔ
kikil	k i k i l
puwe	p u e
kahaban	k a h a b ʔ a n
talpog	t a l p o ɡ
dagilusaw	d a ɡ i l u s a w
letseebaporada	l e t͡ʃ e ʔ e b a p o ɾ a d a
sumunod	s u m u n o d
mursiyas	m u ɾ s i a s
iskaparate	ʔ i s k a p a ɾ a t e
groser	ɡ ɾ o s e ɾ
maamos	m a ʔ a m o s
umaraw	ʔ u m a ɾ a w
yurak	j u ɾ a k
buwisan	b u i s a n
reaktor	ɾ e ʔ a k t o ɾ
pante	p a n t e
kamikam	k a m i k a m
antipalo	ʔ a n t i p a l o
arinola	ʔ a ɾ i n o l a
silabikasyon	s i l a b i k a s j o n
talaarawan	t a l a ʔ a ɾ a w a n
konstable	k o n s t a b l e
protokolo	p ɾ o t o k o l o
espontanyo	ʔ e s p o n t a n j o
aninag	ʔ a n i n a ɡ
salidangdang	s a l i d a ŋ d a ŋ
atlo	ʔ a t l o
kalasingan	k a l a s i ŋ a n
debatista	d e b a t i s t a
lagutok	l a ɡ u t o k
manawagan	m a n a w a ɡ a n
pagsolian	p a ɡ s o l i ʔ a n
muyangit	m u j a ŋ i t
sikang	s i k a ŋ
reduplikasyon	ɾ e d u p l i k a s j o n
lantana	l a n t a n a ʔ
haliryo	h a l i ɾ j o
lusak	l u s a k
dibersipikasyon	d i b e ɾ s i p i k a s j o n
saulo	s a ʔ u l o
kelan	k e l a n
ulayaw	ʔ u l a j a w
simpangol	s i m p a ŋ o l
ikalabinganim	ʔ i k a l a b i ŋ ʔ a n i m
sikulate	s i k u l a t e
ipunin	ʔ i p u n i n
ponpal	p o n p a l
pihik	p i h i k
polonchay	p o l o n t͡ʃ a j
damikay	d a m i k a j
lapian	l a p i ʔ a n
pagpapala	p a ɡ p a p a l a ʔ
lagnatin	l a ɡ n a t i n
yakal	j a k a l
bang	b a ŋ
biik	b i ʔ i k
minsanan	m i n s a n a n
adoptibo	ʔ a d o p t i b o
pabanjingbanjing	p a b a n d͡ʒ i ŋ b a n d͡ʒ i ŋ
hanay	h a n a j
paletadahan	p a l e t a d a h a n
uusisain	ʔ u ʔ u s i s a ʔ i n
abintestato	ʔ a b i n t e s t a t o
mababangis	m a b a b a ŋ i s
masasamangloob	m a s a s a m a ŋ l o ʔ o b
hawa	h a w a
mangako	m a ŋ a k o ʔ
panghimasukan	p a ŋ h i m a s u k a n
pestisidyo	p e s t i s i d j o
adose	ʔ a d o s e
ino	ʔ i n o
sudlan	s u d l a n
kabayiyan	k a b a j i a n
asais	ʔ a s a ʔ i s
bertebrado	b e ɾ t e b ɾ a d o
awankulayin	ʔ a w a n k u l a j i n
ishinare	ʔ i s j i n e j ɾ
aywan	ʔ a j w a n
paritadlungin	p a ɾ i t a d l u ŋ i n
magpakita	m a ɡ p a k i t a
kalsetin	k a l s e t i n
ligwak	l i ɡ w a k
botante	b o t a n t e
buwenamano	b u e n a m a n o
maboka	m a b o k a
namatay	n a m a t a j
mangaral	m a ŋ a ɾ a l
